,fen,label,stock_fish_label
36166,2r2rk1/1bqnbppp/p2pp3/1p4P1/3RPP2/2N1B3/PPP3QP/1K3BR1 w - - 3 18,True,1
36167,6k1/6p1/1p1q1bPp/pPnp3Q/P3p1B1/8/2P4P/5R1K b - - 6 48,True,1
36168,rnbqkb1r/p4p2/2p1pn1p/1p2N1p1/2pPP3/2N3B1/PP3PPP/R2QKB1R b KQkq - 1 9,True,1
36169,1R6/7p/8/p2p4/P1p1b3/2P1K1r1/2P5/3B1k2 w - - 9 69,False,0
36170,rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq - 0 7,False,1
36171,1rbqk2r/p1p1bppp/4pn2/1p6/2pPP3/PnN2NP1/1P3PBP/1RBQ1RK1 w k - 3 11,False,0
36172,b2rrqk1/5pb1/6n1/Qp1N4/2p1P2p/P4B1P/6P1/3R1RBK w - - 0 40,True,1
36173,rnbqkb1r/5pp1/p2ppn1p/1p6/3NP1P1/2N1BP2/PPP4P/R2QKB1R w KQkq - 0 9,True,1
36174,1kr5/1p1b1p2/p1rppp1b/4qP1P/4P3/P1NR3B/1PP1Q3/1K1R4 w - - 41 50,True,1
36175,2rqrnk1/p4pp1/1pb4p/n1pp3P/3P1NP1/P1PBPP2/6R1/2BQ1RK1 w - - 0 19,True,1
36176,2r5/3b4/p2p1kp1/Np1Pp2p/nP2P2P/2rPNP2/3K4/RR6 w - - 2 31,True,1
36177,r7/8/3kbPB1/3p2P1/3p4/6K1/3R4/8 w - - 3 66,True,1
36178,4q3/R1kb1r1Q/6p1/p2BP2p/p1pP3P/2P3P1/2P2r2/2K5 b - - 11 57,False,0
36179,2rqk2r/1p1bbppp/p3p3/n2pN1P1/3PnP1P/2NBP3/PPQB4/R3K2R b KQk - 0 15,True,1
36180,4n3/2r2pk1/p2pn1p1/4p3/P1N1P2p/1P3P1P/N1PR2PK/8 b - - 0 55,True,1
36181,2q1r1k1/p3ppb1/1p3np1/2p2bBp/3n4/1PN3P1/P3PPBP/2QRR1K1 w - - 13 22,True,1
36182,3b2k1/5q2/8/1P1p1B1p/3p4/2r3P1/3B1PKP/1Q6 b - - 1 34,True,1
36183,8/7p/R5p1/4k3/1p3n2/1P1K4/6PP/8 w - - 3 47,True,1
36184,2rq2k1/1p1nbppp/p2np3/P2p4/1P1P4/1N1BP2P/5PP1/R2QB1K1 w - - 3 22,True,1
36185,8/p1Q5/k1p5/3p3N/1q6/3P2P1/P1P4K/1N2r3 b - - 16 40,False,0
36186,8/3R4/8/b1k1p1P1/7P/4P1K1/5P2/1r6 b - - 0 56,True,1
36187,8/2p3p1/1pPq3p/p2Bk3/4Q3/6P1/4P1KP/8 b - - 14 43,True,1
36188,r4rk1/2qbbppp/p2p1n2/1ppPp3/2n1P3/2P2N1P/PPB2PP1/RNBQR1K1 w - - 1 14,False,1
36189,5k2/8/8/p2B4/P2R4/1P2P3/3PK3/1q6 b - - 2 51,True,1
36190,2q5/5ppk/1p2p1n1/p2pP1P1/P1rP2Pr/2P2QKp/3B1R1P/5R2 b - - 51 61,True,1
36191,1rbq1rk1/1pp2pbp/n2p1np1/p2Pp3/2P1P3/P1N2NP1/1P3PBP/RQB2RK1 b - - 0 12,True,1
36192,rnbq1rk1/4ppbp/p1pp1np1/1p6/2PP4/1P3NP1/PB2PPBP/RN1Q1RK1 w - - 0 9,True,1
36193,3k4/pprr1p2/1b2p1pp/nPn1P3/1B3P2/P1R3PK/2RN3P/5B2 b - - 25 40,True,1
36194,r2q2bk/1pp3b1/1nn2r1p/p1B1ppp1/1P6/P1NP1NP1/4PPBP/1RQ1R1K1 b - - 0 19,False,0
36195,1rr5/6k1/3p4/3p2P1/P1B2p2/P2pqP2/1NQ5/1K5R w - - 0 40,True,1
36196,8/3r4/8/2R5/4p1Pp/7P/3kbP1K/4N3 w - - 2 83,True,1
36197,8/2r5/pk6/1p1B4/3K4/8/P4R2/8 w - - 2 77,True,1
36198,2n1r1rk/5pp1/2p2b1p/1p2PP1N/1P6/q4N2/5Q1P/3RR2K b - - 0 32,True,1
36199,r1bqr1k1/1p2bppp/2p1nn2/p2p4/3P1N2/P1NBP1P1/1P1B1P1P/R2Q1R1K w - - 8 14,True,0
36200,8/3b4/pr3k2/2R2n2/1P2R2p/3P3P/2P2K2/8 b - - 0 62,True,1
36201,4R3/1q5k/6p1/7n/3R3P/1p3N2/1P3PK1/8 b - - 0 57,True,1
36202,6k1/1b3p2/4p1p1/pB2P3/1b6/2B5/1P3PPP/6K1 b - - 5 33,True,1
36203,4q2k/p3r2n/1p1p1rp1/2pP1pRp/P1P2P1P/2P1PQ2/2BK4/4R3 w - - 6 34,True,1
36204,8/Q4p1k/p5p1/2P1P1bp/7n/1P3r2/P6K/1N6 w - - 2 57,False,0
36205,r2qkbnr/1p2pp1p/p1np2p1/8/2P1P1b1/4QN2/PP2BPPP/RNB2RK1 b kq - 3 8,True,1
36206,r4rk1/pp1nqpp1/2p2n2/1P1p1b2/P1PPp2p/2N1P3/2QNBPPP/3R1RK1 w - - 0 16,True,1
36207,3r1rk1/3q1pp1/1p2p1n1/pP2P1Rp/3P4/1P2Q2P/6PK/1B1R4 b - - 3 40,True,1
36208,r2nk2r/pp1b1pp1/4p3/q2pPn1p/P1pP1P2/2P2NPB/2P4P/RQB2RK1 w kq - 6 16,True,1
36209,5r2/2p1b1pk/4q1rp/pQP1p2n/4P3/4BP2/P1R1N1PP/5RK1 b - - 10 33,True,1
36210,2q2rk1/1b1nrpb1/pp1p1np1/2pP3p/P1B1P1P1/1PNQ1N1P/1B2RP2/1R5K w - - 0 24,True,1
36211,5r2/4Rp1k/q2p1b1p/p1pP2pP/n1P3P1/6N1/3BQPK1/8 b - - 8 37,True,1
36212,rnbqk2r/ppp1b1pp/3p1n2/5p2/2PPp3/2N2NP1/PP2PP1P/R1BQKB1R w KQkq - 0 7,False,1
36213,r2q1k1r/1b2bppp/pn3n2/1p1pN3/5BP1/P1NB4/1P2QP1P/R2R2K1 w - - 1 17,True,1
36214,r1bqr1k1/pppn1pbp/3p1np1/8/1PPPp3/2N1PN2/PB2BPPP/R2Q1RK1 w - - 0 10,True,1
36215,1Q6/7k/8/6P1/5P2/8/5q2/2K5 b - - 2 58,True,1
36216,4R3/7R/5b2/5k1p/2K3p1/4P1P1/3r4/8 b - - 3 62,True,1
36217,2r3r1/2q1kp1p/1p1pp3/pP2bp2/2P5/P2NPP1P/2R1Q1P1/3R3K b - - 6 27,True,1
36218,3rnrk1/pp3pp1/qnpNp2p/3bP3/3P4/5NP1/PPQ2PBP/R3R1K1 w - - 2 19,True,1
36219,r2q2k1/p2p1p1p/np4p1/3P3n/1p2R3/P1N5/1BQ2PPP/6K1 w - - 2 20,True,1
36220,1rbqk2r/p1p1n1b1/1p1p2pp/2n1p3/2P3PP/P1N1BN2/1PQ1PP2/2KR1BR1 w k - 4 15,True,1
36221,2k3r1/B2n4/4q2b/3pp2R/6nP/3Q4/PPP1N1P1/3N1K2 w - - 1 31,True,1
36222,r3r1k1/b2bq1pp/3p2n1/1p3p2/1P3P2/3BP1R1/3QN1PP/R1B4K b - - 3 23,True,1
36223,rnbqk2r/1p3pbp/p2p1np1/2pP4/P3P3/2N4P/1P2BPP1/R1BQK1NR b KQkq - 0 9,True,1
36224,3r4/p6R/P7/3N2kp/KP6/7P/7b/8 w - - 11 50,True,1
36225,8/8/2R5/2pk1Pb1/1p6/1K1P4/8/8 w - - 12 81,True,1
36226,3r4/1q1r3k/p3p1pP/Pp1nPpP1/1Pp2P2/2P2QK1/3R4/2BR4 b - - 11 40,True,1
36227,2br2k1/1p2qp1p/2pb2p1/r7/p5n1/2NBPNP1/P1QP1PP1/1R2R1K1 b - - 23 26,False,0
36228,rnbqkb1r/p5pp/4pn2/1Ppp4/8/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 7,True,1
36229,5k2/5p2/R1N4r/2KP4/8/8/8/2r5 w - - 3 59,False,0
36230,6k1/1p3pn1/p1b1P1p1/6P1/1BP2P2/7R/6r1/4R1K1 w - - 1 46,True,1
36231,r1bqk1nr/ppp2pb1/2np2p1/4p2p/2P1P3/2N3PP/PP1P1PB1/R1BQK1NR w KQkq - 0 7,True,1
36232,1rr3k1/7p/p3pppP/2PpqP2/2nR2P1/1P6/P1R1N3/1KQ5 w - - 3 32,True,1
36233,2r1r1k1/1n1bq1bp/pBpp1p1n/1p3Pp1/1PP1P1P1/1QN5/P2NB3/2KR3R b - - 4 23,True,1
36234,r3r3/p7/1p1q2Q1/3k2B1/b3p3/P6P/5PP1/2R3K1 w - - 1 32,True,1
36235,r2q1rk1/pbpp1ppp/1pn1pn2/8/1bPP4/P4NP1/1P1NPPBP/R1BQ1RK1 b - - 0 8,True,1
36236,3R3k/8/r1p4p/2P3n1/3pqp2/8/6RP/4Q2K b - - 5 50,True,1
36237,k1rqr3/pb6/1p4p1/2pPppPp/Q1P5/3P1P2/PP3B2/1KR1R3 b - - 2 30,True,1
36238,3r4/1p5k/qNn1nbp1/4p2p/P1N2p2/2B3P1/2Q1PPKP/1R6 w - - 2 30,True,1
36239,r4rk1/pbn1bp1p/2q3p1/1pp1P3/3pPP2/6BP/PPQNB1P1/2RR2K1 w - - 0 20,True,1
36240,1q3rk1/2r1bppp/nn2p3/p2pP3/P2P1P2/2N1B3/1PQN2PP/2R2RK1 b - - 4 21,True,1
36241,4k3/2K1P3/1pR4p/pP4p1/P2P2P1/b1r5/8/8 b - - 4 58,False,0
36242,7R/4k3/8/2K5/p6p/p7/6R1/3r4 b - - 4 61,True,1
36243,6k1/6p1/Q1B5/2qPn3/P4rbb/R5P1/1P3P2/5RK1 b - - 0 26,False,1
36244,r1b2b2/p1k3pp/2p2r2/Q2P4/2P5/8/1P3PPP/5RK1 b - - 2 25,True,1
36245,4r2k/p3qr1p/6p1/1Pp1n3/N2pB3/5P1Q/PP1B3P/3R3K w - - 10 27,True,1
36246,3b4/5k2/3p1p2/p2K1P2/P3R2P/2rpB1P1/8/8 b - - 0 50,True,1
36247,8/1b1r2pk/pQ2pq1p/3p4/1PP5/7P/4BPP1/3R2K1 b - - 0 35,True,1
36248,1r3k2/3R1B1p/6p1/8/p7/r1p5/2R3PP/6K1 w - - 1 48,True,1
36249,2r5/1p1R2rk/p1n2qpp/2BQp3/4Pp2/5P2/PP4PP/1K1R4 w - - 9 34,True,1
36250,1brq1rk1/p4ppp/bnB1p3/1N6/P2P2P1/5Q1P/1P3P2/R1B1R1K1 b - - 10 21,True,1
36251,4r2k/1bp1b2r/nP1n4/2Np2pq/3P1p2/PQ2P1PP/3N4/2RRBBK1 b - - 0 29,True,1
36252,4r3/q3Np1k/p4Pp1/P2R2Pp/1P1Q2n1/6P1/1P6/6K1 b - - 20 43,True,1
36253,3br1nk/1pqr2p1/5p1p/4pP2/b3P1PP/P1BN1R1Q/1P6/4RB1K w - - 0 38,True,1
36254,rqb2rk1/3n2p1/p1p1pp1p/3pP2P/5PP1/2N5/PPP5/2KRQB1R w - - 0 20,True,1
36255,3rrbk1/pp1q3n/2ppb1p1/P4p1p/NPP1PP2/3PBQ1P/6B1/3RK2R w K - 0 22,True,1
36256,r4rk1/pb2ppb1/1q4p1/p1nP3p/5B1P/5N2/QP2BPP1/3RR1K1 w - - 2 22,True,1
36257,8/3q4/BP6/8/1P1B4/2P2b1p/1KR5/7k w - - 64 110,True,1
36258,8/4kp2/2K1p1p1/4P2p/2PP3r/8/8/3R4 w - - 1 91,False,0
36259,8/8/q3p1k1/4B2p/7P/5N2/PR4K1/8 w - - 4 63,True,1
36260,8/1p1k4/1p1n4/r6R/1K1p4/3r4/1B3R2/8 w - - 5 54,False,0
36261,2k5/1p6/4r3/5n1Q/P3q2P/2P3B1/5PPK/8 b - - 2 64,False,0
36262,rnbq1rk1/pp3ppp/3bp3/3n4/2B5/2N2N2/PP1P1PPP/R1BQR1K1 b - - 5 9,True,1
36263,8/3RR1p1/6kp/q7/8/6P1/5P2/6K1 w - - 4 66,True,1
36264,rn1qkb1r/pp3ppp/2p1p1n1/3pPb2/3P4/2P2N2/PP2BPPP/RNBQ1RK1 b kq - 2 7,True,1
36265,3R4/6p1/4kn2/8/1P1B1p2/1K3b2/1P6/8 w - - 2 55,True,1
36266,r4bn1/2k2pr1/1pp1p3/1q1pPpBP/1PnP1N1Q/PN3R2/7P/R6K w - - 18 51,False,0
36267,rn1qk2r/pp2bpp1/2p1p1np/3pP3/3P4/3Q1N2/PPP1NPPP/R1B2RK1 w kq - 3 11,True,1
36268,1rr5/4pk2/2pq2p1/3nRpPp/1p1P4/pP1R4/P1PBQ1P1/1K6 w - - 6 35,False,0
36269,r3k2r/ppp1qp2/2np1n2/4pbpp/2PP4/P3PNB1/1P3PPP/2RQKB1R w Kkq - 0 13,True,1
36270,r5k1/3b2pp/p7/2Bp1r2/1p6/5P2/1PP3PP/2KRR3 b - - 4 28,True,1
36271,2r4r/p2knpp1/qp2p1p1/3p4/3P2PP/PP3PB1/1KP3Q1/3R3R w - - 3 24,True,1
36272,r2q1rk1/1Q3ppp/p1pbp3/3n1b2/2BPn3/P3PNB1/1P1N1PPP/R3K2R w KQ - 3 15,True,1
36273,3b1k2/6n1/2p3P1/p1p5/P5K1/1BB5/P7/8 w - - 9 72,True,1
36274,4nr2/2p1R1pk/1p6/1Pp1B2P/6K1/1r4P1/8/4R3 b - - 4 40,True,1
36275,8/4r1p1/6k1/p1R5/Pb5P/6P1/6K1/3R4 w - - 7 47,True,1
36276,8/7k/2p5/2Pp2Q1/3P4/4K3/4N1p1/7q b - - 11 80,True,1
36277,3r1bk1/1q3pp1/4pn1p/1p2N3/1npPP2P/4B1P1/1P2QPB1/R5K1 w - - 0 22,False,1
36278,3r2k1/1p1N2b1/2p3B1/2Pp2n1/PQ1P1pP1/2P2q2/4rP2/1K1R3R w - - 1 37,True,1
36279,r1bq2k1/1p3p1p/2p1r1p1/pPn1b3/2P4P/P1N1P1P1/1B1P3Q/R3KB1R b KQ - 0 18,False,0
36280,6k1/5p2/3r4/6p1/4Q3/3r2P1/4K1P1/8 b - - 9 65,False,0
36281,r1bqkbnr/ppp1pp1p/1n4p1/8/2pPP3/5NP1/PP1N1P1P/R1BQKB1R b KQkq - 2 6,True,1
36282,6k1/6p1/1p1N3p/5P1P/1r3B2/6PK/1pr5/1R6 w - - 0 55,False,0
36283,2b1rbk1/1p3ppp/r1p5/P4N2/2q1PP2/2Bp2Q1/3P2PP/R4R1K b - - 6 22,True,1
36284,2rr2k1/5p2/6p1/1p2P1Pp/p3NP2/1q1p4/4Q1P1/KB1R4 w - - 0 34,False,0
36285,4b3/6pk/5P1p/1p1q4/7P/5pPB/5P2/Q5K1 w - - 2 51,True,1
36286,2r1rnk1/1p1bbpp1/pq2p2p/n2pP3/3P3P/P1N2NP1/1PB2PK1/1RBQR3 w - - 7 23,True,1
36287,2k5/8/1K6/8/8/p2R4/P7/2b5 w - - 41 95,True,1
36288,3b4/r4pk1/3r2bp/pP1p1pp1/P2P4/6PP/3BBPK1/2RR4 w - - 6 44,True,1
36289,rn1qkb1r/pp2pppp/2p2n2/5b2/2QP4/5N2/PP2PPPP/RNB1KB1R w KQkq - 1 6,True,1
36290,r5k1/5pb1/1n1Pp1pp/p1p1P3/R4B1P/2P2N2/Pr3PP1/R5K1 w - - 1 26,True,1
36291,8/8/3B2p1/2q2p2/1p3P1P/2p1RP2/2k2K2/8 b - - 11 108,False,0
36292,rnbqk2r/4bppp/2p1pn2/pp6/3P4/P1NQ1N2/1P2PPPP/R1B1KB1R w KQkq - 0 9,True,1
36293,6r1/1P6/PK6/2R3Pk/8/5b2/8/8 w - - 5 103,True,1
36294,k7/1p3P1K/p7/4Q3/6q1/8/8/8 b - - 20 88,True,1
36295,3r3k/1pp1b3/2n1p2p/4Pqr1/2QP1p2/P2R1N2/1P3PPN/5RK1 b - - 4 30,True,1
36296,1r2nkn1/R4p2/1p6/1Ppp2r1/2P3p1/2B1P3/2BPK3/6R1 w - - 0 40,True,1
36297,rn1qkb1r/pp2pppp/5n2/3p3b/1P6/1Q5P/PB1PPPP1/RN2KBNR w KQkq - 2 7,False,-1
36298,8/3rpk1p/6p1/1P1P4/3B2P1/2N5/6K1/8 w - - 3 49,True,1
36299,b1r4k/5R2/1n3p2/2NPpP1p/4P2P/6pK/B5P1/8 w - - 4 65,True,1
36300,rnb1kbnr/pp3ppp/4p3/3q4/1p6/P4N2/2PPBPPP/RNBQK2R b KQkq - 1 6,False,0
36301,r1r3kb/p4p1p/1n3npP/1Bp3B1/P3p3/7N/1P3PP1/R1R3K1 w - - 2 22,True,1
36302,2kr4/2q2pBr/2b1pP2/ppnpR2P/2pP4/P1P5/RP1Q1PB1/6K1 b - - 4 35,True,1
36303,rn3rk1/1bq1pp1p/p4bp1/P1pP4/1pN1P3/7P/2Q1BPP1/1RB2RK1 b - - 0 17,True,1
36304,rnbqk2r/ppp1ppbp/5np1/8/2pP4/5NP1/PP1NPPBP/R1BQK2R b KQkq - 1 6,False,0
36305,r2r1k2/pp1n1p2/2p3p1/5p1p/2P4P/1P4P1/P4PB1/4Q1K1 w - - 2 27,False,0
36306,rnR3Q1/p3k3/1p6/2ppN3/4qP1b/P5K1/5P2/8 w - - 4 35,True,1
36307,b1R2rk1/8/1p4pp/p2p4/P3r2P/5NP1/3R2PK/8 w - - 6 42,True,0
36308,4q3/6bk/Q5pp/p1p1p2P/4Pp1N/2P5/1r3PP1/4R1K1 b - - 2 42,True,1
36309,8/5pk1/4pp2/pBq5/P2Rb2p/4P2P/5PP1/1r1Q2K1 w - - 2 61,False,0
36310,7R/1p2k3/2b5/1p5p/3P3K/P6P/5N2/1n6 w - - 6 52,True,1
36311,1r2r2k/2p1qpp1/3p3p/1pnP1B1P/p4PP1/P3P3/1PQ5/1K1RR3 w - - 1 27,True,1
36312,3bqk2/r5rb/1p2pp2/2p2n2/2PpNP1p/P2P1N1P/R3Q1P1/2B2RK1 w - - 4 35,False,0
36313,1r2q3/1P1p2rk/1R3Rp1/2P4p/5Q2/2K1P3/8/8 w - - 14 53,True,1
36314,r1bqkb1r/p3np1p/1pn1p1p1/2pp4/4PP2/N1PP1N2/PP1BB1PP/R2QK2R b KQkq - 1 8,True,1
36315,r1b1r1k1/bp3pp1/n1pp3p/8/2PP3q/1QNBB2P/5PP1/R2R2K1 w - - 2 20,True,1
36316,r4rk1/1pp1n1pp/p1np1p2/3Pp2q/1PP3bP/P1Q2NP1/1B2PPB1/R3K2R b KQ - 0 13,True,1
36317,r7/P7/8/1n1k4/R2n2Np/5r2/6K1/R7 w - - 3 66,False,0
36318,7r/2n5/1RPp1k1P/3PpP2/P2p4/5B1R/3K4/r7 b - - 0 75,True,1
36319,5r2/7k/p1Q3p1/7p/7P/5P2/6K1/8 w - - 4 43,True,1
36320,2r5/1R5k/5p1p/3p1q2/2nPpPb1/p1R3B1/P4P1K/2Q5 b - - 2 42,False,0
36321,5rk1/4Rp2/r5pp/4Q2P/1p1N1P2/6R1/1q4PK/1b6 w - - 0 38,True,1
36322,8/2r2pk1/p3bbp1/P2pNp2/1p1P1P2/1P2R3/2PR3P/7K w - - 4 41,True,1
36323,r1br2k1/pp2qppp/2n2n2/2p5/5N2/3BP3/PPQ2PPP/R1B2RK1 w - - 4 15,True,1
36324,6k1/5rb1/3p1nR1/2pP4/1p1qP2P/1P3R2/8/1B3Q1K w - - 0 43,True,1
36325,r7/5p1k/B3b3/3pQ1Pp/p2Pp3/4N3/1q3P2/3R1K2 w - - 2 45,True,1
36326,8/8/8/1Rp5/1b2R2P/2k5/3rK3/8 w - - 23 93,True,1
36327,r1b1r1k1/1ppnqppp/3p4/p1bP4/2BNp3/3PP3/PPQB1PPP/R4RK1 w - - 3 13,True,1
36328,7Q/4rk2/5n2/2Rnr2p/p5pN/P7/KP6/8 w - - 8 57,True,1
36329,5rk1/2pbr1pp/1p1p2nq/1PnPppN1/p1P2P1P/P1B1PBP1/2Q5/4RRK1 w - - 15 31,True,1
36330,8/R3n3/1r2k3/1N1pP3/P2P4/2B5/1P5r/2K5 b - - 18 51,True,1
36331,8/2P3R1/2r5/8/3pk2P/8/5P2/3K4 w - - 5 58,True,1
36332,r1bq1rk1/pp3pbp/5np1/3pn3/1P1Np3/P1N1P3/1B1PBPPP/2RQK2R w K - 7 12,True,1
36333,rnbqk1nr/pp1pp1b1/7p/2p2pp1/3P4/4P1B1/PPP2PPP/RN1QKBNR w KQkq - 0 6,False,1
36334,8/3k4/p2nn2q/2Q2B1p/P4Np1/6P1/7P/6K1 b - - 2 41,True,1
36335,8/p2K2kp/1p4p1/5p2/1nB2P2/1P6/P5PP/8 w - - 1 41,True,1
36336,rnbqk2r/ppp1b1pp/3p1n2/4pp2/2PP4/2NBP3/PP3PPP/R1BQK1NR b KQkq - 2 6,False,1
36337,r1q1nrk1/p2b1n2/2pp1b2/5pp1/2PPp2p/B1N1P2P/PRQ1NPP1/1R3BK1 w - - 4 24,False,1
36338,r6r/1p1nkppp/4p3/2pn4/p1NP4/RP4P1/1Pb1PPBP/2B2RK1 w - - 0 19,True,1
36339,r1b2rk1/pp1n1pp1/4p2p/q1b4n/6Q1/2N2N2/PPPB1PPP/R3KB1R b KQ - 9 15,False,1
36340,1r1q1rk1/3n1pp1/2p1p2p/pbPnP3/1ppQN3/P5P1/1P1B1PBP/R3R1K1 b - - 0 20,True,1
36341,3r4/1p6/1p1P3p/pN5P/P1K5/8/1k6/8 w - - 6 93,False,0
36342,r1bqk2r/pp2ppbp/2np2p1/2p4n/2B1P3/3PNN2/PPP2PPP/R1BQ1RK1 b kq - 5 8,False,-1
36343,2r2br1/5p1k/p2nNn1p/3P1P1p/2P1pR2/BB4P1/1P2K3/5R2 b - - 4 37,False,1
36344,4r1k1/1pp2pp1/p2p2q1/2bP4/1P5B/P6R/4r1B1/R4Q1K b - - 0 29,False,0
36345,8/4bkpp/1r2pp2/8/3PP2P/1p1N1KP1/5P2/1R6 w - - 4 32,True,1
36346,2rr4/2qbkpbp/6p1/Pp1Qp3/1P6/2P3P1/2B2P1P/RN2R1K1 w - - 1 21,True,1
36347,rnbqkb1r/p5pp/4pn2/1Ppp4/5B2/5N2/PP2PPPP/RN1QKB1R b KQkq - 1 7,True,1
36348,3r4/pp1qbRpk/1nn1Q1p1/4p1P1/2ppP2P/NP1P4/1BP3B1/6K1 w - - 1 26,True,0
36349,5q1k/p1p2r1p/4RP2/3p3Q/2p5/2P5/1r3P1P/5R1K w - - 3 28,True,1
36350,1r4k1/5pp1/p2Np1qp/3nP3/1p1Q4/P5P1/1Pr2P1P/2R1R1K1 w - - 2 28,False,0
36351,3q1rk1/r2n1p1p/4p1p1/1P6/pb1P4/1b2NN2/4BPPP/2RQ1RK1 w - - 4 20,True,0
36352,r6r/pppnkp2/7p/5Pp1/2P1n2P/2PBB3/P5P1/R3K2R b KQ - 2 17,True,1
36353,br2Q1q1/6pk/3RQp1p/5P1N/p1pp2PK/P6P/8/8 b - - 0 63,True,1
36354,8/r4pkp/3R1p2/p4PbP/1rN1P3/2R3P1/1PK1B3/8 b - - 4 36,True,1
36355,k6r/Ppp3p1/1p1nrp2/3n3p/4P3/1q3RP1/3BP1BP/R1Q3K1 b - - 1 28,True,1
36356,8/3N4/8/5nk1/1K6/8/1P1n4/5b2 w - - 11 130,False,0
36357,2r2rk1/b4pp1/3p3p/1p2p1qP/pP2B3/Pb1PP3/3B1PP1/1Q2R1KR w - - 6 28,False,0
36358,4r1k1/5p2/1pnq1n1p/r2p1bp1/p2P1N2/Pp2PNPP/1P2QPB1/2R2RK1 w - - 0 23,False,0
36359,r3kb1r/1pp1qp1p/p3bp2/3pn3/4N3/5N1P/PPP1QPP1/2KR1B1R w kq - 4 13,False,0
36360,5r2/B1q1p1bk/n1p3pp/3r4/Ppb1NP2/2P3P1/1P3QBP/R3R2K w - - 1 22,True,1
36361,1k2b1r1/r1b2q2/2pp1p2/p4p1p/P1P1pNnP/1P2P1P1/1B2QPB1/1R1R2K1 w - - 7 39,True,1
36362,r1bq1rk1/1p1nbppp/2p1pn2/p5B1/2BNP3/P1N5/1P2QPPP/3R1RK1 b - - 3 13,True,0
36363,8/4bk2/1pRp2p1/p2Pp1P1/7P/1P2K3/P2n4/8 b - - 3 32,True,1
36364,8/6pk/5p1p/5b2/Q6P/4bqP1/1P6/K2RB3 w - - 12 54,False,0
36365,r2qk2r/ppp1bpp1/2np1n2/4p3/2P3bN/2NP2P1/PP2PPBP/R1BQ1RK1 w kq - 1 9,False,1
36366,8/2K1k3/3p4/2nP1P2/2P5/8/8/1B6 b - - 0 73,True,1
36367,5k2/2p1rp2/pp6/r3p3/2PP1R1P/P3R3/6P1/6K1 w - - 0 32,False,0
36368,8/8/6k1/8/8/r5P1/1R3K1P/8 w - - 1 56,True,1
36369,r3kb1r/ppq2ppp/2p1pn2/5b2/Nn1P4/5NP1/PP1BPPBP/R1Q2RK1 b kq - 3 13,True,1
36370,b7/p2q2bk/Pp6/1N2r2p/2P1P1pP/5rP1/4R2K/3QR1B1 b - - 4 41,True,0
36371,r3rn1k/pbq1bpp1/1p2p2p/4P3/3pB1Q1/P3BN2/1P3PPP/2R1K2R b K - 1 20,True,0
36372,n6q/r1p1k3/2Rp1pp1/1P1Pp1n1/p3P1Pp/4P2P/6BK/2R2Q2 b - - 0 49,True,1
36373,3r4/r6k/1q1p1bpp/nPpBp3/P3Pp2/2B2P1P/3R1QP1/3R2K1 b - - 34 67,False,1
36374,2r3k1/4qppb/4p2p/Q2n4/2NPn3/1P4PP/1Pr1PPB1/R1B1R1K1 w - - 5 28,True,1
36375,5B2/5p2/1p4kp/p3p3/P2pP1b1/3P4/3Q4/2K3q1 w - - 2 46,False,0
36376,4rn1r/5kq1/2Q1p3/ppP1RpBp/7P/P7/1PP5/1K4R1 w - - 1 39,True,1
36377,5k2/4pp2/p4np1/1p1P3p/3P1N1P/P3RP2/3r2P1/6K1 w - - 1 32,False,0
36378,1r2kb2/p1q3r1/b1p3p1/4ppQ1/4p3/1PN5/P1P1NPPP/3R1RK1 w - - 1 17,False,0
36379,Q7/5ppk/5r2/1P6/p4P1p/P5bP/6P1/5K2 b - - 10 56,True,1
36380,8/3p4/4b1n1/3k4/8/4K2p/2R5/8 w - - 6 70,False,0
36381,r2qkb1r/pp1n1ppp/2p1pn2/5b2/2QP4/5NP1/PP2PPBP/RNB2RK1 b kq - 3 8,True,1
36382,8/6pk/1p5p/2nbPp2/8/6PK/4BB1P/8 b - - 2 54,False,0
36383,rnbqkb1r/5ppp/p1p1pn2/1p2N3/P1pP4/2N3P1/1P2PPBP/R1BQK2R b KQkq - 0 8,True,0
36384,8/8/5p2/R3p1k1/4P1p1/5rP1/4K3/8 w - - 0 63,False,0
36385,8/3b1p2/3k2p1/1pr4p/3Np2P/PP2P1P1/3K1P2/R7 b - - 20 54,True,1
36386,8/1R4p1/4pk1p/8/1P6/2r3P1/5PKP/8 w - - 2 42,True,1
36387,rnbq1rk1/ppp3b1/3p2Q1/8/2PPp3/2N1P1P1/PP3P1P/R1B1K2R w KQ - 1 14,False,0
36388,8/4q3/Q4ppk/3Bp2p/4P3/3P1P2/6K1/8 w - - 3 62,True,1
36389,1r3rk1/4qppp/2ppnn2/p7/Q3b1P1/P3P3/1BPNBP1P/2KR2R1 b - - 2 18,True,0
36390,6k1/1Rp5/3br3/7P/1Pn2PP1/2P1p1K1/r3P1N1/3R4 w - - 1 44,True,1
36391,rq3r1k/pp1bbp1p/2nppp2/1N6/4P1Q1/2N3PP/PPP2PB1/2KR3R b - - 3 13,False,0
36392,r1b2r1k/pp2R1bp/5npN/3p1pB1/3q4/3B1P2/P1P3PP/1R1Q3K b - - 1 17,True,1
